MSFT,1477488600,60.79,2377
MSFT,195,60.63,13100
MSFT,196,60.5,118620
MSFT,197,60.71,128692
MSFT,198,60.71,5
MSFT,200,60.63,718975
MSFT,201,60.7,86410
MSFT,203,60.63,108200
MSFT,204,60.71,171136
MSFT,205,60.63,128251
MSFT,207,60.67,123
MSFT,208,60.63,64
MSFT,212,60.67,1
MSFT,214,60.62,5314
MSFT,215,60.6,1099
MSFT,216,60.8637,65151
MSFT,217,60.62,992
MSFT,219,60.6,59
MSFT,220,60.6,1000
MSFT,224,60.6,8450
MSFT,225,60.63,100
MSFT,226,60.63,230
MSFT,231,60.6,350
MSFT,232,60.63,400
MSFT,236,60.63,5
MSFT,242,60.6,9
MSFT,243,60.6,425
MSFT,244,60.6,1
MSFT,248,60.63,8
MSFT,249,60.6,141
MSFT,257,60.6,1
MSFT,264,60.63,125
MSFT,282,60.6,300
MSFT,283,60.63,100
MSFT,294,60.61,20
MSFT,295,60.6,300
MSFT,310,60.6,1940
MSFT,563,60.73,180
MSFT,581,60.78,1
MSFT,606,60.63,3
MSFT,668,60.8,300
MSFT,680,60.83,200
MSFT,684,60.83,700
MSFT,685,60.83,224
MSFT,689,60.75,1904
MSFT,690,60.8,200
MSFT,691,60.83,400
MSFT,692,60.75,1500
MSFT,694,60.84,1
MSFT,697,60.83,400
MSFT,698,60.85,3500
MSFT,699,60.84,502
MSFT,700,60.85,2200
MSFT,701,60.85,400
MSFT,706,60.76,4
MSFT,707,60.75,7239
MSFT,708,60.84,1425
MSFT,710,60.79,600
MSFT,712,60.79,1609
MSFT,713,60.79,2144
MSFT,714,60.75,2514
MSFT,715,60.75,300
MSFT,718,60.75,1400
MSFT,719,60.68,1963
MSFT,720,60.62,40466
MSFT,915,60.1,5693
MSFT,916,60.12,665531
MSFT,917,60.06,14988
MSFT,918,60.095,422
MSFT,919,60.1,207
MSFT,920,60.01,220
MSFT,921,60.4494,28715
MSFT,922,60.03,535
MSFT,923,60.06,116114
MSFT,924,60.02,649
MSFT,925,60.5993,18906
MSFT,926,60.08,400
MSFT,927,60.08,200
MSFT,928,60.02,886
MSFT,930,60.03,1024
MSFT,931,60.03,50
MSFT,933,60.1,11931
MSFT,934,60.1,1604
MSFT,935,60.1,826
MSFT,936,60.14,900
MSFT,937,60.14,100
MSFT,938,60.1,100
MSFT,939,60.2,180974
MSFT,940,60.2,12400
MSFT,941,60.2,4510
MSFT,942,60.2,500
MSFT,944,60.21,200
MSFT,945,60.2,15
MSFT,946,60.2,385
MSFT,951,60.19,16382
MSFT,952,60.12,50
MSFT,953,60.12,1001
MSFT,954,60.12,50
MSFT,958,60.2,165
MSFT,959,60.13,100
MSFT,966,60.1,16235
MSFT,967,60.1,12544
MSFT,968,60.1,6
MSFT,969,60.15,30
MSFT,970,60.18,121
MSFT,971,60.12,500
MSFT,975,60.12,289
MSFT,976,60.18,20
MSFT,979,60.15,20
MSFT,994,60.15,106
MSFT,1477609440,60.18,250
MSFT,4,60.18,225
MSFT,9,60.19,100
MSFT,10,60.19,17
MSFT,19,60.17,150
MSFT,26,60.19,1000
MSFT,27,60.19,2590
MSFT,28,60.19,1000
MSFT,274,59.79,1482
MSFT,275,59.79,31
MSFT,280,59.76,1026
MSFT,297,59.85,400
MSFT,305,59.89,510
MSFT,330,60,200
MSFT,346,59.94,1000
MSFT,354,59.99,1000
MSFT,357,60.01,100
MSFT,359,60.1,3609
MSFT,360,60.1,200
MSFT,363,60.1,6699
MSFT,374,60.1,200
MSFT,375,60.17,100
MSFT,380,60.28,50
MSFT,387,60.17,100
MSFT,389,60.2,200
MSFT,393,60.21,100
MSFT,395,60.15,500
MSFT,400,60.12,600
MSFT,405,60.23,300
MSFT,406,60.2,600
MSFT,407,60.1,5686
MSFT,408,60.1,5301
MSFT,411,60.1,1000
MSFT,412,60.11,933
MSFT,416,60.11,1100
MSFT,417,60.14,1100
MSFT,419,60.14,3
MSFT,420,60.15,2685
MSFT,426,60.12,300
MSFT,427,60.11,10
MSFT,428,60.12,237
MSFT,429,60.18,910
MSFT,430,60.12,71
MSFT,432,60.11,19951
MSFT,433,60.02,59410
MSFT,629,59.97,794479
MSFT,630,59.75,335030
MSFT,631,59.95,100
MSFT,632,59.95,200
MSFT,634,60.0417,48000
MSFT,635,59.87,40103
MSFT,636,60.063,200300
MSFT,637,59.95,300
MSFT,638,59.97,1200
MSFT,639,59.91,5886
MSFT,640,59.87,101893
MSFT,641,59.97,136
MSFT,645,59.858,84054
MSFT,649,59.87,48978
MSFT,658,59.96,105146
MSFT,662,59.87,120
MSFT,665,59.96,2
MSFT,670,60.003,7154
MSFT,671,59.97,350
MSFT,674,59.87,2748
MSFT,678,59.92,4
MSFT,681,59.87,18
MSFT,683,59.92,85
MSFT,687,59.95,100
MSFT,696,59.91,1600
MSFT,698,59.91,300
MSFT,707,59.91,300
MSFT,710,59.91,36
MSFT,728,59.89,50
MSFT,740,59.89,100
MSFT,741,59.95,100
MSFT,742,59.95,50
MSFT,1477904280,59.87,3
MSFT,7,60.12,300
MSFT,8,60.12,261
MSFT,33,60.12,1160
MSFT,34,60.12,3840
MSFT,61,60.1,10000
MSFT,77,60.07,5100
MSFT,80,60.07,3400
MSFT,86,60.06,17
MSFT,92,60,9
MSFT,95,60.09,6940
MSFT,96,60.1,75
MSFT,98,60.095,10
MSFT,101,60.16,500
MSFT,104,60.15,100
MSFT,106,60.1,1000
MSFT,107,60.15,6197
MSFT,109,60.1,19920
MSFT,114,60.12,748
MSFT,115,60.15,40
MSFT,116,60.1,100
MSFT,119,60.1,500
MSFT,121,60.15,467
MSFT,123,60.15,800
MSFT,124,60.1,100
MSFT,127,60.15,150
MSFT,129,60.14,10
MSFT,130,60.12,3050
MSFT,132,60.12,14
MSFT,134,60.09,1
MSFT,135,60.12,1800
MSFT,136,60.2,17658
MSFT,332,60.06,1836077
MSFT,333,60.02,4575
MSFT,336,60.2034,71024
MSFT,337,59.9212,3100
MSFT,338,59.92,301112
MSFT,339,59.915,2507
MSFT,340,59.92,24962
MSFT,341,59.87,14491
MSFT,342,60,500
MSFT,343,59.92,9
MSFT,348,59.92,3236
MSFT,349,59.908,248
MSFT,350,60,700
MSFT,351,59.92,8312
MSFT,356,60.04,3
MSFT,360,60.01,1
MSFT,367,60.04,10
MSFT,369,60.02,3
MSFT,375,60,160
MSFT,377,60,700
MSFT,384,59.92,10
MSFT,387,59.92,4807
MSFT,389,60,500
MSFT,395,59.92,8581
MSFT,431,60,400
MSFT,441,59.99,1100
MSFT,447,59.98,100
MSFT,750,60.4,2
MSFT,804,60.1,250
MSFT,811,60.08,300
MSFT,812,60.08,1209
MSFT,813,60.03,243
MSFT,824,60.03,1000
MSFT,828,60.03,780
MSFT,831,60.15,3
MSFT,834,59.92,3014
MSFT,835,60.15,30
MSFT,837,59.92,1384
MSFT,839,60.15,25
MSFT,842,60.12,15
MSFT,843,60.18,5
MSFT,846,60.15,585
MSFT,847,60.1,40
MSFT,849,60.15,500
MSFT,854,60.15,1000
MSFT,855,60.03,2658
MSFT,856,60,11503